Title,Link,Price,Date Time,Location,Organiser,Website Link,Facebook Link,Twitter Link,Instagram Link
Circus Alegria - Susanville 2PM Show,https://www.eventbrite.com/e/circus-alegria-susanville-2pm-show-tickets-733850977027?aff=ebdssbdestsearch,,"Sat, Oct 21 •  2:00 PM  + 1 more","Lassen County Fairgrounds 195 Russell Ave Susanrville, CA 96130",Circus Alegria,https://www.circusalegria.com,N/A,N/A,N/A
Circus Alegria - Susanville 2PM Show,https://www.eventbrite.com/e/circus-alegria-susanville-2pm-show-tickets-733850977027?aff=ebdssbdestsearch,,N/A,"Lassen County Fairgrounds 195 Russell Ave Susanrville, CA 96130",Circus Alegria,https://www.circusalegria.com,N/A,N/A,N/A
