Title,Link,Price,Date Time,Location,Organiser,Website Link,Facebook Link,Twitter Link,Instagram Link
BRAY Superior Jackass Dash,https://www.eventbrite.com/e/bray-superior-jackass-dash-tickets-708821834187?aff=ebdssbdestsearch,,N/A,"240 Main Street, Superior, AZ, USA 240 Main Street Superior, AZ 85173",Burros Rock Arizona & Yonder (BRAY),N/A,N/A,N/A,N/A
2023 Bisbee Plein Air Festival,https://www.eventbrite.com/e/2023-bisbee-plein-air-festival-registration-649314897337?aff=ebdssbdestsearch,,Tomorrow • 8:00 AM,"Central School Project 43 Howell Avenue Bisbee, AZ 85603",Central School Project  Bisbee,https://www.centralschoolproject.org/,N/A,N/A,N/A
2023 Bisbee Plein Air Festival,https://www.eventbrite.com/e/2023-bisbee-plein-air-festival-registration-649314897337?aff=ebdssbdestsearch,,N/A,"Central School Project 43 Howell Avenue Bisbee, AZ 85603",Central School Project  Bisbee,https://www.centralschoolproject.org/,N/A,N/A,N/A
Vintage & Vino's Fall Market 2023,https://www.eventbrite.com/e/vintage-vinos-fall-market-2023-tickets-694509204727?aff=ebdssbdestsearch,,Friday • 11:00 AM + 1 more,"Horseshoe Park & Equestrian Centre 20464 East Riggs Road Queen Creek, AZ 85142",Levitate Agency,N/A,N/A,N/A,N/A
Vintage & Vino's Fall Market 2023,https://www.eventbrite.com/e/vintage-vinos-fall-market-2023-tickets-694509204727?aff=ebdssbdestsearch,,N/A,"Horseshoe Park & Equestrian Centre 20464 East Riggs Road Queen Creek, AZ 85142",Levitate Agency,N/A,N/A,N/A,N/A
Kindergarten Pumpkin Patch at Legacy - Queen Creek,https://www.eventbrite.com/e/kindergarten-pumpkin-patch-at-legacy-queen-creek-tickets-710465620797?aff=ebdssbdestsearch,,"Wed, Oct 18 •  5:00 PM ","Legacy Traditional School - Queen Creek 41800 North Barnes Parkway Queen Creek, AZ 85140",Vertex Education,N/A,N/A,N/A,N/A
Kindergarten Pumpkin Patch at Legacy - Queen Creek,https://www.eventbrite.com/e/kindergarten-pumpkin-patch-at-legacy-queen-creek-tickets-710465620797?aff=ebdssbdestsearch,,N/A,"Legacy Traditional School - Queen Creek 41800 North Barnes Parkway Queen Creek, AZ 85140",Vertex Education,N/A,N/A,N/A,N/A
Fall Festival at Charming Ranch,https://www.eventbrite.com/e/fall-festival-at-charming-ranch-tickets-674787346117?aff=ebdssbdestsearch,,"Fri, Oct 27 •  4:00 PM  + 2 more","Charming Pony Parties 23517 South 182nd Street Gilbert, AZ 85298",Charming Pony Parties,N/A,https://www.facebook.com/charmingponyparty,N/A,N/A
Fall Festival at Charming Ranch,https://www.eventbrite.com/e/fall-festival-at-charming-ranch-tickets-674787346117?aff=ebdssbdestsearch,,N/A,"Charming Pony Parties 23517 South 182nd Street Gilbert, AZ 85298",Charming Pony Parties,N/A,https://www.facebook.com/charmingponyparty,N/A,N/A
Live Life A Songwriter's Music Festival,https://www.eventbrite.com/e/live-life-a-songwriters-music-festival-tickets-715033082197?aff=ebdssbdestsearch,,"Sat, Nov 11 •  1:00 PM ","15225 E Riggs Rd 15225 East Riggs Road Gilbert, AZ 85298",DDP Worldwide,https://ddpworldwide.com/,N/A,N/A,N/A
