State,County,City,Title,Link,Price,Date Time,Location,Organiser,Website Link,Facebook Link,Twitter Link,Instagram Link
Arizona,Pima,Tucson,Anime Wonder Festival 2023,https://www.eventbrite.com/e/anime-wonder-festival-2023-tickets-618114195197?aff=ebdssbdestsearch,,"Sat, Dec 9 •  12:00 PM ","Rillito Park Race Track 4502 N 1st Ave, Tucson Tucson, AZ 85718",Fueled By X,https://Fueledbyx.com,,,
Arizona,Pima,Tucson,VailFest 2023,https://www.eventbrite.com/e/vailfest-2023-tickets-736779105137?aff=ebdssbdestsearch,,"Sat, Oct 21 •  9:00 AM ","Pima County Fairgrounds 11300 South Houghton Road Tucson, AZ 85747",Greater Vail Chamber of Commerce,,,,
Arizona,Pima,Sahuarita,Sahuarita Creche Festival,https://www.eventbrite.com/e/sahuarita-creche-festival-tickets-708325078377?aff=ebdssbdestsearch,,"Sat, Dec 2 •  4:00 PM ","16275 South Starlight View Lane, Sahuarita, AZ, USA 16275 South Starlight View Lane Sahuarita, AZ 85629",Inter-Religious event celebrating Jesus Christ,,,,
Arizona,Pinal,Coolidge,Fall Festival!,https://www.eventbrite.com/e/fall-festival-tickets-671468298757?aff=ebdssbdestsearch,,"Sat, Oct 21 •  8:00 AM ","Heartland Ranch Elementary School 1677 West Caroline Street Coolidge, AZ 85128",Tina Darden,,,,
Arizona,Pinal,San Tan Valley,San Tan Fall Festival,https://www.eventbrite.com/e/san-tan-fall-festival-tickets-696392598007?aff=ebdssbdestsearch,,Saturday • 5:00 PM,"Central Arizona College- San Tan Campus 3736 E. Bella Vista Rd. San Tan Valley, AZ 85143",Central Arizona College Community Events,,https://www.facebook.com/CACCommunityEvents/,,
Arizona,Pinal,Superior,BRAY Superior Jackass Dash,https://www.eventbrite.com/e/bray-superior-jackass-dash-tickets-708821834187?aff=ebdssbdestsearch,,Saturday • 8:00 AM,"240 Main Street, Superior, AZ, USA 240 Main Street Superior, AZ 85173",Burros Rock Arizona & Yonder (BRAY),,,,
Arizona,Graham,Willcox,Willcox Wine Country - Fall Festival - Oct. 2023,https://www.eventbrite.com/e/willcox-wine-country-fall-festival-oct-2023-tickets-680340134657?aff=ebdssbdestsearch,,"Fri, Oct 20 •  6:00 PM ","Railroad Park 157 N Railroad Ave Willcox, AZ 85643","Cochise Graham Wine Council, Inc.",,https://www.facebook.com/willcoxwinecountry,,
Arizona,Pinal,Queen Creek,Vintage & Vino's Fall Market 2023,https://www.eventbrite.com/e/vintage-vinos-fall-market-2023-tickets-694509204727?aff=ebdssbdestsearch,,Tomorrow • 11:00 AM + 1 more,"Horseshoe Park & Equestrian Centre 20464 East Riggs Road Queen Creek, AZ 85142",Levitate Agency,,,,
Arizona,Pinal,San Tan Valley,Kindergarten Pumpkin Patch at Legacy - Queen Creek,https://www.eventbrite.com/e/kindergarten-pumpkin-patch-at-legacy-queen-creek-tickets-710465620797?aff=ebdssbdestsearch,,"Wed, Oct 18 •  5:00 PM ","Legacy Traditional School - Queen Creek 41800 North Barnes Parkway Queen Creek, AZ 85140",Vertex Education,,,,
Arizona,Maricopa,Gilbert,Fall Festival at Charming Ranch,https://www.eventbrite.com/e/fall-festival-at-charming-ranch-tickets-674787346117?aff=ebdssbdestsearch,,"Fri, Oct 27 •  4:00 PM  + 2 more","Charming Pony Parties 23517 South 182nd Street Gilbert, AZ 85298",Charming Pony Parties,,https://www.facebook.com/charmingponyparty,,
Arizona,Cochise,Tombstone,4th Annual Tombstone Native American Festival,https://www.eventbrite.com/e/4th-annual-tombstone-native-american-festival-tickets-679670271077?aff=ebdssbdestsearch,,"Sat, Oct 28 •  10:00 AM ","605 E Fremont St 605 East Fremont Street Tombstone, AZ 85638","Spotted Eagle Native Arts & Crafts, LLC",,,,
Arizona,Maricopa,Gilbert,Live Life A Songwriter's Music Festival,https://www.eventbrite.com/e/live-life-a-songwriters-music-festival-tickets-715033082197?aff=ebdssbdestsearch,,"Sat, Nov 11 •  1:00 PM ","15225 E Riggs Rd 15225 East Riggs Road Gilbert, AZ 85298",DDP Worldwide,https://ddpworldwide.com/,,,
Arizona,Maricopa,Gilbert,Gilbert Days Festival- Saturday,https://www.eventbrite.com/e/gilbert-days-festival-saturday-tickets-698543481357?aff=ebdssbdestsearch,,"Sat, Nov 18 •  4:00 PM ","Gilbert Regional Park 3005 East Queen Creek Road Gilbert, AZ 85298",Gilbert Special Events,https://gilbertaz.gov/events,https://www.facebook.com/gilbertparksrec,https://www.twitter.com/gilbertparksrec,
Arizona,Cochise,Pearce,Pearce Wine Festival & Cochise Day,https://www.eventbrite.com/e/pearce-wine-festival-cochise-day-tickets-700833982307?aff=ebdssbdestsearch,,"Sat, Oct 21 •  11:00 AM ","Evelyn Williams Memorial Park 1210 E Treasure Road Pearce, AZ 85625",Sunsites Community Association,,,,
Arizona,Pinal,Maricopa,2024 Western Pinal County Business & Crafts Expo Vendor Registration,https://www.eventbrite.com/e/2024-western-pinal-county-business-crafts-expo-vendor-registration-registration-632966398537?aff=ebdssbdestsearch,,"Sat, Mar 16 •  10:00 AM ","Ak-Chin Circle Entertainment Center 16000 North Maricopa Road Maricopa, AZ 85139",Copa TV,,https://www.facebook.com/MyCopaTV/,,
Arizona,Pinal,Maricopa,Ofrenda: A Dia De Los Muertos Community Celebration,https://www.eventbrite.com/e/ofrenda-a-dia-de-los-muertos-community-celebration-tickets-727010326457?aff=ebdssbdestsearch,,"Sat, Oct 28 •  11:00 AM ","Global Water Resources Inc., Powers Parkway South, Maricopa, AZ, USA 22590 Powers Parkway South Maricopa, AZ 85138","Kimberly Myers, CRC",,,,
Arizona,Pinal,Apache Junction,Autumn Equinox Pop-up Wellness Vendor Fair,https://www.eventbrite.com/e/autumn-equinox-pop-up-wellness-vendor-fair-tickets-716765112747?aff=ebdssbdestsearch,,"Thu, Oct 19 •  5:00 PM ","Pirate Cove Coffee & Gifts 1075 South Idaho Road #Unit 103 Apache Junction, AZ 85119",Stephanie Bucklin Consulting LLC,https://www.stephaniebucklin.com,https://www.facebook.com/events/369364858006624,https://www.twitter.com/1lovewarrior9,
Arizona,Maricopa,Gilbert,Terroir Festival,https://www.eventbrite.com/e/terroir-festival-tickets-732272846797?aff=ebdssbdestsearch,,"Sat, Nov 4 •  2:00 PM ","Agritopia Farm 3000 East Ray Road Gilbert, AZ 85296",Arizona Wilderness Brewing Co.,https://azwbeer.com/,https://www.facebook.com/azwilderness,https://www.twitter.com/azwildernessco,
Arizona,Maricopa,Mesa,St. Philip Neri Festival 2024,https://www.eventbrite.com/e/st-philip-neri-festival-2024-tickets-729053999137?aff=ebdssbdestsearch,,"Sat, Jan 6 •  1:00 PM ","Vertuccio Farms 4011 South Power Road Mesa, AZ 85212",CatholicComedy.com and Catholic Phoenix,,,,
Arizona,Maricopa,Mesa,Art in the Park (Augusta Ranch Park),https://www.eventbrite.com/e/art-in-the-park-augusta-ranch-park-tickets-715659465727?aff=ebdssbdestsearch,,"Thu, Mar 28 •  5:00 PM ","Augusta Ranch Park 9455 E Neville Ave Mesa, AZ 85209",City of Mesa Community Engagement Team,https://www.mesaaz.gov/residents/community-engagement,,,
Arizona,Maricopa,Chandler,Chandler Chuck Wagon Cook-off- Saturday Lunch,https://www.eventbrite.com/e/chandler-chuck-wagon-cook-off-saturday-lunch-tickets-728449039687?aff=ebdssbdestsearch,,"Sat, Nov 11 •  12:00 PM ","Tumbleweed Ranch 2250 South McQueen Road Chandler, AZ 85286",Pardners of Tumbleweed Ranch,,,,
Arizona,Cochise,Pearce,Fall Fling and Wine Time!,https://www.eventbrite.com/e/fall-fling-and-wine-time-tickets-690913449727?aff=ebdssbdestsearch,,"Sat, Oct 28 •  10:00 AM ","11878 S Elkhorn Rd 11878 South Elkhorn Road Pearce, AZ 85625",Rendevouz @ The Ranch,,https://www.facebook.com/events/1926717107542254,,
Arizona,Maricopa,Chandler,Festival Of Miracles,https://www.eventbrite.com/e/festival-of-miracles-tickets-721030791507?aff=ebdssbdestsearch,,"Thu, Dec 7 •  7:00 PM ","450 S Hamilton St 450 South Hamilton Street Chandler, AZ 85225",David Herzog Ministries,http://thegloryzone.org,https://www.facebook.com/davidherzogministries,https://www.twitter.com/TheGloryZone,
Arizona,Maricopa,Gilbert,Harvest Fest at Christ Greenfield,https://www.eventbrite.com/e/harvest-fest-at-christ-greenfield-tickets-718048140317?aff=ebdssbdestsearch,,"Fri, Oct 20 •  5:00 PM ","Christ Greenfield Church - Gilbert Campus, North Greenfield Road, Gilbert, AZ, USA 425 North Greenfield Road Gilbert, AZ 85234",Christ Greenfield Church,https://christgreenfield.church/,https://www.facebook.com/ChristGreenfieldChurch,,
Arizona,Maricopa,Gilbert,Gilbert Food Truck Thurs,https://www.eventbrite.com/e/gilbert-food-truck-thurs-tickets-672800714047?aff=ebdssbdestsearch,,"Thu, Oct 19 •  5:00 PM  + 4 more","Finley Mesquite Park 2090 E Mesquite Street Gilbert, AZ 85296",Times Two Entertainment,http://www.iplaymovies4you.com,https://www.facebook.com/TimesTwoEntertainment,,
Arizona,Maricopa,Mesa,AgegeBites - The CookOut,https://www.eventbrite.com/e/agegebites-the-cookout-tickets-715961148067?aff=ebdssbdestsearch,,"Sat, Oct 21 •  1:00 PM ","6625 E Southern Ave 6625 East Southern Avenue Mesa, AZ 85206",AgegeBites,,,,
Arizona,Maricopa,Chandler,Kovach's Fall Fest - Client Family Bash,https://www.eventbrite.com/e/kovachs-fall-fest-client-family-bash-tickets-728331478057?aff=ebdssbdestsearch,,"Fri, Oct 27 •  5:00 PM ","Kovach Chandler HQ 3195 West Armstrong Place Chandler, AZ 85286",Kovach Enclosure Sytems,,,,
Arizona,Maricopa,Chandler,FULL FESTIVAL ALL ACCESS PASS - Chandler International Film Festival,https://www.eventbrite.com/e/full-festival-all-access-pass-chandler-international-film-festival-tickets-719965745927?aff=ebdssbdestsearch,,"Fri, Jan 19 •  6:00 PM ","LOOK Dine-In Cinemas Chandler 1 West Chandler Boulevard Chandler, AZ 85225",Chandler International Film Festival,https://www.chandlerfilmfestival.com/,https://www.facebook.com/chandlerfilmfest,https://www.twitter.com/chandlerfilmfes,
Arizona,Maricopa,Mesa,Art in the Park (Jefferson Park),https://www.eventbrite.com/e/art-in-the-park-jefferson-park-tickets-715657329337?aff=ebdssbdestsearch,,"Thu, Dec 7 •  5:00 PM ","Jefferson Park 306 S Jefferson Ave Mesa, AZ 85208",City of Mesa Community Engagement Team,https://www.mesaaz.gov/residents/community-engagement,,,
Arizona,Maricopa,Chandler,CASA Fall Fesitval,https://www.eventbrite.com/e/casa-fall-fesitval-tickets-716114266047?aff=ebdssbdestsearch,,"Sat, Oct 28 •  1:00 PM ","CASA Speech and Development Clinic 501 West Ray Road Suite 1 Chandler, AZ 85225",CASA Speech and Development,,,,
Arizona,Maricopa,Mesa,"Art & Crafts Festival 1652 South Val Vista, Mesa, Arizona 85204",https://www.eventbrite.com/e/art-crafts-festival-1652-south-val-vista-mesa-arizona-85204-tickets-640602839337?aff=ebdssbdestsearch,,"Sat, Dec 2 •  10:00 AM ","Dana Park Mall 1652 South Val Vista Drive Mesa, AZ 85204",Nancy Criswell,http://www.artattackaz.com,,,
Arizona,Maricopa,Mesa,"Art & Crafts Festital,1652 South Val Vista, Mesa, Az 85204, Feb 10-11, 2024",https://www.eventbrite.com/e/art-crafts-festital1652-south-val-vista-mesa-az-85204-feb-10-11-2024-tickets-657129460907?aff=ebdssbdestsearch,,"Sat, Feb 10 •  10:00 AM ","Dana Park Mall 1652 South Val Vista Drive Mesa, AZ 85204",Nancy Criswell,http://www.artattackaz.com,,,
Arizona,Maricopa,Mesa,"Village Square @ Dana Park Art & Crafts Festival, 1652 S. Val Vista, Mesa,",https://www.eventbrite.com/e/village-square-dana-park-art-crafts-festival-1652-s-val-vista-mesa-tickets-655919000387?aff=ebdssbdestsearch,,"Sat, Mar 23 •  10:00 AM ","Dana Park Mall 1652 South Val Vista Drive Mesa, AZ 85204",Nancy Criswell,http://www.artattackaz.com,,,
Arizona,Maricopa,Gilbert,Fall Spooktacular at the Farm,https://www.eventbrite.com/e/fall-spooktacular-at-the-farm-tickets-718168430107?aff=ebdssbdestsearch,,"Sat, Oct 21 •  4:00 PM ","Mother Nature's Farm 1663 E Baseline Rd Gilbert, AZ 85233",Branching Out Family Services,,https://www.facebook.com/BranchingOutFamilyServices,,
Arizona,Maricopa,Gilbert,Belltoberfest,https://www.eventbrite.com/e/belltoberfest-tickets-708741945237?aff=ebdssbdestsearch,,"Wed, Oct 25 •  5:00 PM ","O.H.S.O. Brewery- Gilbert 335 North Gilbert Road ##102 Gilbert, AZ 85234",Bell Bank Mortgage,https://bellbankmortgage.com/,,,
Arizona,Maricopa,Chandler,FALL FESTIVAL & CAR SHOW,https://www.eventbrite.com/e/fall-festival-car-show-tickets-705543869707?aff=ebdssbdestsearch,,"Sat, Nov 11 •  10:00 AM ","Crossroads Nazarene Church 2950 West Ray Road Chandler, AZ 85224",Crossroads Nazarene Church,https://www.crnaz.com,,,
Arizona,Maricopa,Mesa,Welcome Fall FREE Vendor Fair,https://www.eventbrite.com/e/welcome-fall-free-vendor-fair-tickets-622647935737?aff=ebdssbdestsearch,,"Fri, Oct 20 •  10:00 AM ","Sunland Village 4601 E Dolphin Ave Mesa, AZ 85206",Pomerantz Insurance Agency,,,,
Arizona,Maricopa,Mesa,Art in the Park (Alta Mesa Park),https://www.eventbrite.com/e/art-in-the-park-alta-mesa-park-tickets-715652053557?aff=ebdssbdestsearch,,"Thu, Mar 7 •  5:00 PM ","Alta Mesa Park 1910 N Alta Mesa Dr Mesa, AZ 85205",City of Mesa Community Engagement Team,https://www.mesaaz.gov/residents/community-engagement,,,
Arizona,Maricopa,Mesa,Trunk-or-Treat Space Reservation 2023,https://www.eventbrite.com/e/trunk-or-treat-space-reservation-2023-registration-722997875107?aff=ebdssbdestsearch,,"Sat, Oct 28 •  4:00 PM ","Living Word Bible Church 3520 East Brown Road Mesa, AZ 85213",Living Word Bible Church,,https://www.facebook.com/livingwordbiblechurch,https://www.twitter.com/livingwordbible,
Arizona,Maricopa,Mesa,Art in the Park (Palo Verde Park),https://www.eventbrite.com/e/art-in-the-park-palo-verde-park-tickets-715663116647?aff=ebdssbdestsearch,,"Thu, Feb 1 •  5:00 PM ","Palo Verde Park 3135 S Dobson Rd Mesa, AZ 85202",City of Mesa Community Engagement Team,https://www.mesaaz.gov/residents/community-engagement,,,
Arizona,Maricopa,Mesa,The FNKtion: Freak Show,https://www.eventbrite.com/e/the-fnktion-freak-show-tickets-665729624227?aff=ebdssbdestsearch,,"Fri, Oct 20 •  9:00 PM ","Endgame Bar 1233 South Alma School Road Mesa, AZ 85210",idgaFNK,,https://www.facebook.com/idgafnk,https://www.twitter.com/idgafnk,
Arizona,Maricopa,Tempe,Fall into Wellness,https://www.eventbrite.com/e/fall-into-wellness-tickets-733714338337?aff=ebdssbdestsearch,,"Wed, Oct 18 •  4:00 PM ","Self-Centered Detox & Rejuvenation Spa 1840 East Warner Road #Suite 123 Tempe, AZ 85284",Barbara Jacoboski,http://www.self-centeredspa.com,,,
Arizona,Maricopa,Mesa,Market on Main's Trinkets & Treats Event,https://www.eventbrite.com/e/market-on-mains-trinkets-treats-event-tickets-729409662937?aff=ebdssbdestsearch,,"Sat, Oct 28 •  5:00 PM ","1 N Macdonald 1 North Macdonald Mesa, AZ 85201",Gift and Thrift,,,,
Arizona,Maricopa,Mesa,23rd Annual East Valley Women's Day Out Expo,https://www.eventbrite.com/e/23rd-annual-east-valley-womens-day-out-expo-tickets-460353669217?aff=ebdssbdestsearch,,"Sat, Nov 4 •  10:00 AM ","Mesa Convention Center-Building B 263 North Center Street Mesa, AZ 85201","SEI, Inc.",,https://www.facebook.com/womensdayoutexpo,https://www.twitter.com/womensexpousa,
Arizona,Maricopa,Mesa,ITS Fall Resource Festival,https://www.eventbrite.com/e/its-fall-resource-festival-tickets-647199239347?aff=ebdssbdestsearch,,"Sat, Oct 21 •  10:00 AM ","340 W University Dr suite 19 340 West University Drive #suite 19 Mesa, AZ 85201",Intensive Treatment Systems,,,,
Arizona,Maricopa,Mesa,Holiday Extravaganza with Santa Claus,https://www.eventbrite.com/e/holiday-extravaganza-with-santa-claus-tickets-729681586267?aff=ebdssbdestsearch,,"Sat, Dec 9 •  5:00 PM ","264 W 2nd St 264 West 2nd Street Mesa, AZ 85201",Mrs. Potts Tea Party,,,,
Arizona,Maricopa,Mesa,"MESA/PHOENIX CHAMPIONS OF DIVERSITY CAREER FAIR- NOVEMBER 9, 2023",https://www.eventbrite.com/e/mesaphoenix-champions-of-diversity-career-fair-november-9-2023-tickets-520206972057?aff=ebdssbdestsearch,,"Thu, Nov 9 •  11:00 AM ","Mesa Convention Center - Building A Superstition Ballroom 263 N Center Street Mesa, AZ 85201",Career Town,https://www.careertown.net,https://www.facebook.com/465299672473081,https://www.twitter.com/CareerTwn,
Arizona,Maricopa,Mesa,"MESA (PHOENIX) CAREER FAIR - NOVEMBER 9, 2023",https://www.eventbrite.com/e/mesa-phoenix-career-fair-november-9-2023-tickets-510390580967?aff=ebdssbdestsearch,,"Thu, Nov 9 •  11:00 AM ","Building A - Convention Center 263 North Center Street Mesa, AZ 85201",HIRE EVENTS,,https://www.facebook.com/profile.php?id=100087323306699,https://www.twitter.com/ann_blok,
Arizona,Maricopa,Mesa,Asian Festival,https://www.eventbrite.com/e/asian-festival-tickets-717513360777?aff=ebdssbdestsearch,,"Fri, Jan 12 •  3:00 PM ","Mesa Community College 1833 West Southern Avenue Mesa, AZ 85202","Asian Festival, non profit 501 (c)(3)",http://www.AsianFestivalAZ.com,https://www.facebook.com/events/180803095870042,,
Arizona,Maricopa,Mesa,CycloMesa Festival 2024,https://www.eventbrite.com/e/cyclomesa-festival-2024-registration-707823026727?aff=ebdssbdestsearch,,"Sat, Apr 6 •  9:00 AM ","The Plaza at Mesa City Center 56 E. Main Street Mesa, AZ 85201",City of Mesa's Bicycle & Pedestrian Program,,,,
Arizona,Maricopa,Phoenix,"Fabulous Art & Crafts Festival Oct 14, 15th, 5031 E Elliot, Ahwatukee, Az",https://www.eventbrite.com/e/fabulous-art-crafts-festival-oct-14-15th-5031-e-elliot-ahwatukee-az-tickets-655896332587?aff=ebdssbdestsearch,,Saturday • 10:00 AM,"Ahwatukee Plaza 5009-5055 East Elliot Road Phoenix, AZ 85044",Art Attack  Art and Crafts Promotions,http://www.azartattack.com,,,
Arizona,Maricopa,Phoenix,16th Annual Dog Show,https://www.eventbrite.com/e/16th-annual-dog-show-tickets-735646056157?aff=ebdssbdestsearch,,"Sun, Oct 29 •  9:00 AM ","4700 E Warner Rd, Phoenix, AZ, USA 4700 East Warner Road Phoenix, AZ 85044","Ahwatukee Community Swim, Tennis & Event Center",,,,
Arizona,Maricopa,Tempe,Southwest Institute of Healing Arts Fall Festival,https://www.eventbrite.com/e/southwest-institute-of-healing-arts-fall-festival-tickets-717305629447?aff=ebdssbdestsearch,,"Sat, Nov 18 •  9:00 AM ","Spirit Of Yoga 1420 East Southern Avenue Tempe, AZ 85282",Southwest Institute of Healing Arts,,,,
